2	7	100	9
2	5	100	7
2	4	100	27
2	6	100	7
2	10	100	9
2	8	100	8
2	9	100	7
2	7	100	6
2	1	100	8
2	5	100	7
2	10	100	5
2	6	100	7
2	8	100	6
2	9	100	6
2	7	100	6
2	2	100	17
2	5	100	6
2	6	100	5
2	10	100	7
2	8	100	6
2	3	100	27
2	1	100	12
2	7	100	7
2	9	100	9
2	5	100	7
2	6	100	7
2	10	100	7
2	8	100	7
2	7	100	5
2	9	100	5
2	5	100	5
2	1	100	9
2	4	100	29
2	2	100	17
2	6	100	8
2	10	100	8
2	8	100	8
2	9	100	7
2	7	100	9
2	5	100	8
2	6	100	5
2	10	100	5
2	1	100	10
2	9	100	5
2	8	100	7
2	7	100	6
2	3	100	25
2	5	100	7
2	6	100	7
2	10	100	7
2	9	100	6
2	2	100	17
2	8	100	7
2	7	100	7
2	1	100	11
2	5	100	7
2	6	100	7
2	10	100	7
2	9	100	7
2	8	100	6
2	7	100	6
2	4	100	28
2	5	100	6
2	6	100	6
2	10	100	6
2	9	100	6
2	1	100	11
2	8	100	7
2	7	100	7
2	2	100	17
2	5	100	7
2	6	100	7
2	10	100	7
2	3	100	26
2	9	100	8
2	8	100	7
2	7	100	7
2	1	100	10
2	5	100	7
2	6	100	7
2	10	100	7
2	9	100	6
2	8	100	6
2	7	100	6
2	5	100	5
2	6	100	5
2	10	100	5
2	1	100	9
2	2	100	18
2	7	100	5
2	8	100	7
2	9	100	9
2	4	100	30
2	5	100	8
2	10	100	7
2	6	100	9
2	8	100	5
2	7	100	7
2	9	100	6
2	3	100	25
2	1	100	12
2	5	100	7
2	10	100	7
2	6	100	7
2	8	100	7
2	7	100	7
2	9	100	7
2	2	100	18
2	5	100	6
2	10	100	6
2	1	100	9
2	6	100	7
2	8	100	7
2	7	100	7
2	9	100	7
2	5	100	6
2	10	100	6
2	6	100	5
2	8	100	5
2	4	100	26
2	7	100	6
2	1	100	10
2	9	100	7
2	3	100	23
2	5	100	8
2	10	100	8
2	2	100	18
2	6	100	9
2	8	100	9
2	7	100	8
2	9	100	7
2	1	100	9
2	5	100	7
2	10	100	7
2	6	100	6
2	8	100	6
2	7	100	6
2	9	100	6
2	5	100	5
2	10	100	5
2	6	100	5
2	8	100	5
2	1	100	10
2	2	100	16
2	9	100	6
2	7	100	8
2	5	100	7
2	3	100	23
2	4	100	28
2	10	100	9
2	6	100	9
2	8	100	9
2	9	100	7
2	7	100	7
2	1	100	11
2	5	100	8
2	10	100	6
2	6	100	6
2	8	100	6
2	9	100	6
2	7	100	6
2	2	100	17
2	5	100	6
2	1	100	8
2	10	100	7
2	8	100	6
2	6	100	8
2	9	100	7
2	7	100	7
2	5	100	6
2	10	100	5
2	8	100	5
2	6	100	5
2	9	100	5
2	3	100	26
2	7	100	6
2	1	100	12
2	4	100	28
2	5	100	8
2	2	100	17
2	8	100	8
2	10	100	10
2	6	100	9
2	9	100	9
2	7	100	8
2	1	100	8
2	5	100	7
2	8	100	6
2	10	100	6
2	6	100	6
2	9	100	6
2	7	100	6
2	5	100	5
2	8	100	5
2	10	100	5
2	1	100	9
2	6	100	6
2	7	100	5
2	9	100	7
2	2	100	19
2	3	100	25
2	5	100	8
2	8	100	8
2	10	100	8
2	7	100	6
2	6	100	8
2	9	100	7
2	4	100	29
2	1	100	12
2	5	100	7
2	8	100	7
2	10	100	7
2	7	100	7
2	6	100	7
2	9	100	7
2	5	100	5
2	2	100	16
2	8	100	6
2	10	100	6
2	1	100	10
2	6	100	6
2	7	100	8
2	9	100	7
2	5	100	7
2	3	100	23
2	10	100	6
2	8	100	8
2	6	100	6
2	7	100	6
2	9	100	6
2	5	100	6
2	1	100	11
2	10	100	6
2	8	100	6
2	4	100	26
2	2	100	18
2	6	100	8
2	9	100	7
2	5	100	7
2	7	100	10
2	1	100	8
2	10	100	8
2	8	100	8
2	6	100	6
2	9	100	6
2	5	100	6
2	7	100	6
2	3	100	22
2	1	100	7
2	8	100	6
2	6	100	6
2	10	100	9
2	9	100	7
2	2	100	17
2	5	100	8
2	7	100	8
2	8	100	6
2	6	100	6
2	1	100	9
2	10	100	7
2	9	100	7
2	7	100	5
2	5	100	7
2	4	100	28
2	8	100	7
2	6	100	7
2	10	100	6
2	9	100	6
2	5	100	5
2	7	100	7
2	1	100	11
2	3	100	23
2	2	100	18
2	8	100	8
2	6	100	8
2	10	100	8
2	9	100	8
2	5	100	8
2	7	100	8
2	1	100	8
2	8	100	6
2	6	100	6
2	10	100	6
2	9	100	6
2	5	100	6
2	7	100	6
2	8	100	5
2	2	100	14
2	6	100	6
2	10	100	6
2	9	100	6
2	4	100	27
2	1	100	12
2	7	100	7
2	5	100	9
2	3	100	23
2	8	100	9
2	6	100	8
2	10	100	8
2	9	100	8
2	5	100	5
2	7	100	7
2	1	100	9
2	8	100	6
2	6	100	6
2	10	100	6
2	9	100	6
2	5	100	6
2	2	100	20
2	7	100	7
2	8	100	6
2	1	100	8
2	6	100	7
2	5	100	5
2	9	100	7
2	10	100	9
2	7	100	6
2	8	100	6
2	3	100	22
2	4	100	27
2	1	100	8
2	6	100	8
2	10	100	6
2	9	100	8
2	5	100	10
2	7	100	8
2	2	100	17
2	8	100	9
2	6	100	6
2	10	100	6
2	9	100	6
2	5	100	6
2	7	100	6
2	1	100	12
2	8	100	6
2	6	100	6
2	10	100	6
2	9	100	6
2	5	100	6
2	7	100	6
2	8	100	5
2	3	100	22
2	2	100	15
2	1	100	9
2	6	100	8
2	4	100	25
2	9	100	8
2	5	100	8
2	7	100	8
2	10	100	12
2	8	100	9
2	6	100	6
2	9	100	5
2	5	100	5
2	7	100	5
2	10	100	5
2	1	100	12
2	8	100	6
2	2	100	15
2	6	100	7
2	9	100	7
2	5	100	7
2	7	100	7
2	10	100	7
2	8	100	6
2	1	100	8
2	3	100	24
2	6	100	7
2	9	100	7
2	5	100	7
2	7	100	7
2	10	100	7
2	8	100	7
2	4	100	27
2	6	100	6
2	1	100	9
2	9	100	7
2	2	100	18
2	5	100	8
2	7	100	8
2	10	100	8
2	8	100	8
2	6	100	7
2	5	100	4
2	9	100	7
2	1	100	9
2	7	100	6
2	8	100	5
2	10	100	7
2	3	100	22
2	6	100	7
2	2	100	13
2	5	100	8
2	9	100	8
2	7	100	7
2	10	100	6
2	8	100	8
2	1	100	11
2	4	100	24
2	6	100	8
2	5	100	7
2	9	100	7
2	10	100	6
2	8	100	6
2	7	100	9
2	1	100	7
2	6	100	6
2	2	100	15
2	5	100	7
2	8	100	5
2	7	100	5
2	10	100	8
2	3	100	22
2	9	100	11
2	6	100	7
2	7	100	4
2	5	100	7
2	8	100	7
2	1	100	12
2	10	100	7
2	9	100	6
2	4	100	22
2	6	100	7
2	2	100	15
2	7	100	8
2	8	100	7
2	5	100	9
2	10	100	7
2	9	100	7
2	1	100	10
2	6	100	7
2	8	100	5
2	7	100	7
2	5	100	6
2	3	100	21
2	9	100	6
2	10	100	8
2	1	100	7
2	6	100	7
2	2	100	15
2	7	100	7
2	8	100	9
2	5	100	8
2	9	100	7
2	10	100	7
2	1	100	7
2	6	100	7
2	7	100	6
2	8	100	6
2	4	100	27
2	10	100	5
2	9	100	7
2	5	100	9
2	6	100	6
2	7	100	6
2	8	100	6
2	10	100	5
2	9	100	5
2	3	100	23
2	5	100	6
2	1	100	14
2	2	100	21
2	6	100	8
2	7	100	8
2	8	100	8
2	10	100	8
2	9	100	8
2	5	100	7
2	1	100	7
2	6	100	6
2	7	100	6
2	8	100	6
2	10	100	6
2	9	100	6
2	5	100	6
2	2	100	13
2	4	100	26
2	6	100	7
2	8	100	6
2	7	100	8
2	1	100	11
2	5	100	6
2	9	100	8
2	10	100	10
2	3	100	25
2	6	100	7
2	8	100	7
2	7	100	7
